make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb(l/100km),fuel_consumption_comb(mpg),co2_emissions
7,822,12,3.6,6,0,3,13.8,9.5,11.9,24,278
7,823,11,1.4,4,2,3,9.4,7.8,8.7,32,204
7,824,11,1.4,4,2,3,8.9,7.5,8.3,34,194
7,825,11,1.4,4,2,3,9.9,8.1,9.1,31,214
7,826,11,1.4,4,2,3,9.4,7.9,8.8,32,205
7,829,11,2.0,4,0,4,11.7,9.4,10.7,26,249
7,829,11,2.5,4,0,3,11.1,8.6,10.0,28,234
7,1150,2,3.6,6,2,3,11.7,7.8,9.9,29,233
7,1152,2,2.5,4,2,3,9.4,6.8,8.2,34,192
7,1151,2,3.6,6,2,3,11.7,8.2,10.1,28,238
7,1552,2,2.0,4,2,4,10.6,7.4,9.1,31,214
7,1553,2,2.0,4,2,4,11.0,8.0,9.6,29,227
7,1553,2,3.6,6,2,3,12.4,8.7,10.7,26,251
8,582,1,3.0,6,2,4,13.1,9.1,11.3,25,267
8,582,1,3.6,6,2,3,13.0,8.8,11.1,25,261
8,582,1,4.2,8,2,4,17.3,9.5,13.8,20,324
8,583,2,2.0,4,2,4,11.0,7.8,9.5,30,222
8,583,2,3.6,6,2,3,12.3,8.2,10.5,27,246
8,584,2,2.0,4,2,4,11.4,8.1,9.9,29,232
8,584,2,3.6,6,2,3,13.3,9.2,11.5,25,269
8,592,2,3.6,6,2,4,15.0,9.9,12.7,22,298
8,593,2,6.2,8,2,4,17.1,11.0,14.3,20,337
8,832,12,6.2,8,0,4,16.6,10.9,14.0,20,328
8,2006,11,2.0,4,2,4,9.8,7.8,8.9,32,209
8,2007,11,2.0,4,2,4,10.9,8.2,9.7,29,227
8,2012,1,3.6,6,2,3,12.9,8.7,11.0,26,259
8,2014,1,3.6,6,2,4,15.0,10.1,12.8,22,302
9,413,11,2.5,4,0,3,10.8,8.8,9.9,29,232
9,413,11,3.6,6,0,3,12.0,9.0,10.6,27,250
9,414,11,3.6,6,0,3,12.7,9.5,11.3,25,265
9,614,10,2.0,4,2,4,10.8,7.7,9.4,30,220
9,614,10,2.0,4,4,4,11.9,7.9,10.1,28,235
9,614,10,3.6,6,2,3,12.3,8.2,10.4,27,246
9,614,10,3.6,6,4,3,14.3,8.8,11.8,24,277
9,615,10,6.2,8,2,4,14.5,8.8,12.0,24,279
9,615,10,6.2,8,4,4,14.9,9.9,12.6,22,297
9,616,10,6.2,8,2,4,18.3,11.2,15.1,19,355
9,616,10,6.2,8,4,4,17.2,12.0,14.9,19,349
9,663,5,2.5,4,0,3,12.1,9.2,10.8,26,253
9,663,5,2.5,4,4,3,11.9,9.2,10.7,26,251
9,663,5,2.8,4,0,0,11.8,7.9,10.1,28,270
9,663,5,3.6,6,0,3,13.4,9.6,11.7,24,274
9,664,5,2.5,4,0,3,12.7,9.8,11.4,25,267
9,664,5,2.8,4,0,0,12.2,8.4,10.5,27,283
9,664,5,3.6,6,0,3,14.0,9.9,12.2,23,286
9,665,5,2.8,4,0,0,13.3,10.6,12.1,23,326
9,665,5,3.6,6,0,3,15.0,13.0,14.1,20,331
9,688,13,6.2,8,2,4,15.6,9.2,12.7,22,299
9,688,13,6.2,8,4,4,14.6,9.3,12.2,23,286
9,689,13,6.2,8,2,4,17.2,10.1,14.0,20,331
9,689,13,6.2,8,4,4,15.9,10.6,13.5,21,318
9,690,13,6.2,8,2,4,19.5,12.0,16.1,18,381
9,690,13,6.2,8,4,4,18.2,12.5,15.6,18,368
9,692,0,1.4,4,2,3,8.3,6.2,7.3,39,172
9,697,0,1.4,4,2,3,8.3,6.2,7.3,39,172
9,693,0,1.6,4,0,0,7.6,4.9,6.4,44,172
9,694,2,1.4,4,2,3,8.3,6.2,7.3,39,172
9,696,2,1.4,4,2,3,8.5,6.4,7.5,38,175
9,695,2,1.6,4,0,0,7.8,5.2,6.6,43,178
9,830,11,1.5,4,0,3,9.2,7.3,8.3,34,196
9,830,11,1.6,4,0,0,8.5,6.0,7.4,38,199
9,831,11,1.5,4,0,3,9.3,7.8,8.6,33,207
9,831,11,1.6,4,0,0,8.5,6.1,7.4,38,199
9,831,11,2.0,4,0,4,10.9,8.3,9.7,29,228
9,1080,1,2.5,4,2,3,10.8,8.0,9.6,29,225
9,1080,1,3.6,6,2,3,12.7,8.5,10.8,26,254
9,1080,1,3.6,6,2,1,17.2,11.6,14.6,19,245
9,1272,2,1.5,4,3,3,8.2,6.6,7.5,38,174
9,1272,2,2.0,4,0,4,10.5,7.4,9.1,31,214
9,1273,2,1.8,4,3,3,4.8,5.5,5.1,55,121
9,1725,6,2.7,4,0,3,11.9,10.3,11.1,25,261
9,1725,6,4.3,6,0,3,15.1,11.5,13.5,21,316
9,1725,6,5.3,8,0,3,15.9,11.4,13.9,20,326
9,1731,6,5.3,8,0,3,15.7,11.9,14.0,20,329
9,1731,6,5.3,8,0,1,21.1,15.0,18.4,15,306
9,1725,6,5.3,8,0,3,14.1,10.2,12.4,23,290
9,1726,6,2.7,4,0,3,12.5,10.8,11.7,24,275
9,1726,6,4.3,6,0,3,15.8,11.9,14.0,20,329
9,1730,6,4.3,6,0,3,16.3,12.9,14.8,19,347
9,1726,6,5.3,8,0,3,15.9,11.7,14.0,20,329
9,1728,6,5.3,8,0,3,16.1,12.5,14.4,20,339
9,1728,6,5.3,8,0,1,22.0,16.1,19.3,15,322
9,1730,6,5.3,8,0,3,16.5,13.0,14.9,19,350
9,1726,6,5.3,8,0,3,14.9,10.8,13.1,22,306
9,1730,6,5.3,8,0,3,15.3,11.8,13.7,21,320
9,1726,6,6.2,8,0,4,15.0,12.0,13.7,21,321
9,1732,6,5.3,8,0,3,15.6,10.9,13.5,21,317
9,1733,6,5.3,8,0,3,15.8,11.4,13.8,20,325
9,1743,10,1.4,4,3,3,7.9,6.2,7.1,40,167
9,1743,10,1.4,4,4,3,8.0,6.2,7.2,39,170
9,1750,12,5.3,8,0,3,15.7,10.5,13.4,21,314
9,1753,12,5.3,8,0,3,15.7,10.5,13.4,21,314
9,1753,12,5.3,8,0,1,21.2,13.9,17.9,16,298
9,1751,12,5.3,8,0,3,16.8,11.3,14.3,20,336
9,1752,12,5.3,8,0,3,16.8,11.3,14.3,20,336
9,1752,12,5.3,8,0,1,22.2,15.2,19.0,15,317
9,1751,12,6.2,8,0,4,17.1,11.3,14.5,19,340
9,1823,12,5.3,8,0,3,15.7,10.5,13.4,21,314
9,1826,12,5.3,8,0,3,15.7,10.5,13.4,21,314
9,1826,12,5.3,8,0,1,21.2,13.9,17.9,16,298
9,1824,12,5.3,8,0,3,15.8,11.1,13.7,21,321
9,1825,12,5.3,8,0,3,15.8,11.1,13.7,21,321
9,1825,12,5.3,8,0,1,21.7,14.3,18.4,15,305
9,1824,12,6.2,8,0,4,16.4,10.7,13.8,20,325
9,1843,12,3.6,6,0,3,13.0,8.8,11.1,25,261
9,1844,12,3.6,6,0,3,13.7,9.5,11.8,24,277
9,1845,11,1.4,4,2,3,9.1,7.6,8.4,34,196
9,1845,11,1.4,4,4,3,9.4,6.9,8.3,34,194
9,1846,11,1.4,4,2,3,9.9,8.1,9.1,31,214
10,1377,4,3.6,6,0,3,12.9,8.4,10.9,26,259
10,1378,4,3.6,6,0,3,12.4,8.4,10.6,27,249
11,634,2,3.6,6,0,3,12.4,7.8,10.3,27,242
11,634,2,5.7,8,4,4,15.6,10.1,13.1,22,307
11,634,2,6.4,8,4,4,16.7,10.4,13.9,20,325
11,635,2,5.7,8,0,3,14.7,9.4,12.3,23,289
11,635,2,6.4,8,0,4,15.8,9.6,13.0,22,304
11,637,2,3.6,6,0,3,12.8,8.7,11.0,26,258
11,638,2,6.2,8,0,4,17.6,10.7,14.5,19,339
11,638,2,6.2,8,4,4,18.1,11.4,15.1,19,352
11,639,2,6.2,8,0,4,17.6,10.7,14.5,19,339
11,642,1,3.6,6,0,3,13.7,9.0,11.6,24,271
11,647,1,3.6,6,0,3,13.7,9.0,11.6,24,271
11,647,1,3.6,6,0,1,18.9,12.7,16.1,18,268
11,642,1,3.6,6,0,3,12.4,7.8,10.3,27,242
11,647,1,3.6,6,0,3,12.4,7.8,10.3,27,242
11,647,1,3.6,6,0,1,17.1,10.6,14.2,20,234
11,643,1,5.7,8,0,3,15.6,9.7,12.9,22,302
11,643,1,5.7,8,0,3,14.7,9.4,12.3,23,289
11,643,1,6.4,8,0,4,15.8,9.6,13.0,22,304
11,644,1,3.6,6,0,3,12.8,8.7,11.0,26,258
11,646,1,3.6,6,0,3,12.8,8.7,11.0,26,258
11,646,1,3.6,6,0,1,17.6,12.0,15.0,19,248
11,645,1,5.7,8,0,3,16.0,10.1,13.3,21,312
11,648,1,6.2,8,0,4,17.6,10.7,14.5,19,339
11,722,12,3.6,6,0,3,12.7,9.6,11.3,25,265
11,722,12,5.7,8,0,3,16.7,10.9,14.1,20,331
11,723,12,6.4,8,0,4,18.3,12.2,15.6,18,363
11,1028,4,3.6,6,0,3,13.7,9.4,11.8,24,276
11,1028,4,3.6,6,0,1,19.4,13.3,16.7,17,274
11,1113,11,2.4,4,0,3,12.7,9.2,11.1,25,261
11,1115,11,3.6,6,0,3,14.2,9.5,12.1,23,284
11,1115,11,3.6,6,0,1,19.1,13.2,16.4,17,274
11,1114,11,3.6,6,0,3,14.5,10.0,12.4,23,292
12,1,13,1.4,4,0,3,9.3,6.5,8.0,35,187
12,1,13,1.4,4,4,3,9.0,6.7,7.9,36,185
12,123,3,1.4,4,0,3,9.7,7.4,8.7,32,203
12,123,3,1.4,4,4,3,8.5,7.1,7.9,36,186
12,134,11,1.3,4,0,3,10.0,7.9,9.1,31,213
13,815,11,1.0,3,2,3,8.6,8.1,8.4,34,196
13,816,11,2.0,4,2,3,10.2,8.0,9.3,30,218
13,817,11,2.0,4,2,3,10.9,8.0,9.6,29,224
13,818,11,2.0,4,2,3,11.4,8.3,10.0,28,233
13,818,11,2.7,6,2,3,12.6,9.2,11.0,26,259
13,833,11,1.5,4,2,3,10.2,7.8,9.1,31,214
13,835,11,2.5,4,2,3,11.0,8.0,9.6,29,226
13,835,11,2.5,4,2,1,15.0,10.8,13.1,22,218
13,834,11,1.5,4,2,3,11.2,8.4,9.9,29,232
13,834,11,2.0,4,2,3,11.5,8.7,10.2,28,239
13,838,12,3.5,6,2,3,14.1,10.6,12.5,23,293
13,839,12,3.5,6,2,3,14.7,11.2,13.1,22,307
13,840,12,2.3,4,2,3,13.1,9.2,11.4,25,267
13,840,12,3.5,6,2,3,15.2,10.9,13.2,21,311
13,841,12,3.5,6,2,3,14.5,10.6,12.7,22,299
13,841,12,3.5,6,2,1,19.8,14.3,17.3,16,288
13,843,6,2.7,6,2,3,12.0,9.0,10.6,27,249
13,844,6,2.7,6,2,3,12.4,9.4,11.1,25,260
13,845,6,2.7,6,2,3,12.4,9.4,11.1,25,260
13,851,6,3.3,6,2,3,12.2,9.3,10.9,26,256
13,851,6,3.3,6,2,1,16.7,12.6,14.9,19,247
13,852,6,3.3,6,2,1,16.7,12.6,14.9,19,247
13,843,6,3.5,6,2,3,13.5,10.1,12.0,24,281
13,844,6,3.5,6,2,3,13.8,10.7,12.4,23,291
13,845,6,3.5,6,2,3,13.9,11.2,12.7,22,298
13,851,6,5.0,8,2,3,13.9,10.2,12.2,23,287
13,851,6,5.0,8,2,1,20.3,14.0,17.4,16,290
13,852,6,5.0,8,2,3,14.7,11.2,13.1,22,308
13,852,6,5.0,8,2,1,20.3,14.0,17.5,16,290
13,853,6,5.0,8,2,3,15.6,11.8,13.9,20,326
13,853,6,5.0,8,2,1,20.4,14.0,17.5,16,291
13,846,6,2.7,6,2,3,12.7,9.8,11.4,25,268
13,848,6,2.7,6,2,3,13.1,10.2,11.8,24,277
13,846,6,3.0,6,2,0,11.8,9.3,10.7,26,287
13,847,6,3.0,6,2,0,11.8,9.3,10.7,26,287
13,850,6,3.0,6,2,0,11.2,8.3,9.9,29,266
13,854,6,3.3,6,2,3,12.8,10.2,11.6,24,273
13,854,6,3.3,6,2,1,17.5,13.8,15.8,18,263
13,855,6,3.3,6,2,1,17.5,13.7,15.8,18,263
13,846,6,3.5,6,2,3,14.3,10.5,12.5,23,295
13,847,6,3.5,6,2,3,14.7,10.7,12.9,22,303
13,848,6,3.5,6,2,3,14.7,11.2,13.1,22,308
13,849,6,3.5,6,2,3,13.8,11.2,12.6,22,296
13,854,6,5.0,8,2,3,15.1,11.0,13.3,21,312
13,855,6,5.0,8,2,3,15.7,11.8,13.9,20,326
13,856,6,5.0,8,2,1,21.3,17.2,19.5,14,323
13,859,6,3.5,6,2,3,15.3,13.1,14.3,20,336
13,929,12,3.5,6,2,3,14.7,10.2,12.7,22,298
13,930,12,3.5,6,2,3,14.7,10.7,12.9,22,303
13,931,12,3.5,6,2,3,15.7,11.2,13.7,21,322
13,926,10,1.6,4,1,3,8.6,6.4,7.6,37,178
13,926,10,1.6,4,4,3,8.8,6.8,7.9,36,184
13,927,10,1.6,4,4,3,9.2,7.4,8.4,34,196
13,938,2,1.5,4,2,3,10.0,7.0,8.7,32,204
13,939,2,2.0,4,3,3,5.5,5.6,5.6,50,131
13,1007,13,3.5,6,1,4,20.4,13.1,17.1,17,402
13,1295,10,2.3,4,2,3,11.2,7.3,9.4,30,221
13,1296,10,2.3,4,2,3,11.8,8.4,10.3,27,242
13,1295,10,2.3,4,4,3,11.2,7.9,9.7,29,227
13,1296,10,2.3,4,4,3,11.8,8.7,10.4,27,244
13,1295,10,5.0,8,2,3,15.0,9.1,12.3,23,289
13,1295,10,5.0,8,4,3,16.1,9.9,13.3,21,311
13,1297,10,5.0,8,4,3,16.1,9.9,13.3,21,311
13,1298,10,2.3,4,2,3,11.9,8.4,10.4,27,243
13,1298,10,2.3,4,4,3,11.8,8.4,10.3,27,241
13,1298,10,5.0,8,2,3,15.4,9.7,12.9,22,302
13,1550,6,2.3,4,2,3,11.8,9.8,10.9,26,256
13,1712,10,5.2,8,4,4,17.2,11.3,14.6,19,341
13,1756,15,3.5,6,2,3,16.2,12.8,14.7,19,346
13,1756,15,3.7,6,2,3,16.9,13.1,15.2,19,355
13,1828,1,3.5,6,2,3,13.5,9.0,11.5,25,270
13,1828,1,3.5,6,2,1,17.8,12.1,15.2,19,254
13,1827,1,3.5,6,2,3,14.6,10.0,12.5,23,294
13,1829,1,3.5,6,2,3,14.0,9.9,12.4,23,291
13,1829,1,3.5,6,2,1,18.5,13.0,16.0,18,267
13,1838,7,2.0,4,2,3,9.8,8.8,9.3,30,219
13,1839,7,2.0,4,2,3,9.8,8.8,9.3,30,219
13,1839,7,2.0,4,2,1,13.3,11.8,12.6,22,209
13,1838,7,2.5,4,2,3,12.0,8.8,10.6,27,247
13,1841,7,2.0,4,2,3,9.9,8.2,9.2,31,214
13,1842,7,2.0,4,2,3,9.9,8.2,9.2,31,214
13,1842,7,2.0,4,2,1,13.7,11.1,12.5,23,208
13,1841,7,2.5,4,2,3,12.1,9.0,10.7,26,251
14,942,0,2.0,4,4,4,12.8,8.5,10.9,26,255
14,943,0,2.0,4,2,4,11.5,8.7,10.3,27,241
14,943,0,3.3,6,2,4,13.3,9.5,11.6,24,274
15,372,12,2.5,4,0,3,11.1,9.2,10.2,28,237
15,372,12,3.6,6,0,3,13.1,9.4,11.4,25,268
15,373,12,2.5,4,0,3,11.3,9.4,10.5,27,248
15,373,12,3.6,6,0,3,13.5,9.5,11.7,24,275
15,626,5,2.5,4,0,3,12.1,9.2,10.8,26,253
15,626,5,2.5,4,4,3,11.9,9.2,10.7,26,251
15,626,5,2.8,4,0,0,11.8,7.9,10.1,28,270
15,626,5,3.6,6,0,3,13.4,9.6,11.7,24,274
15,627,5,2.5,4,0,3,12.7,9.8,11.4,25,267
15,627,5,2.8,4,0,0,12.2,8.4,10.5,27,283
15,627,5,3.6,6,0,3,14.0,9.9,12.2,23,286
15,1716,6,2.7,4,0,3,11.9,10.3,11.1,25,261
15,1716,6,4.3,6,0,3,15.1,11.5,13.5,21,317
15,1716,6,5.3,8,0,3,15.9,11.4,13.9,20,326
15,1720,6,5.3,8,0,3,15.7,11.9,14.0,20,329
15,1720,6,5.3,8,0,1,21.1,15.0,18.4,15,306
15,1716,6,5.3,8,0,3,14.3,10.4,12.5,23,294
15,1717,6,2.7,4,0,3,12.6,10.9,11.8,24,277
15,1717,6,4.3,6,0,3,15.8,11.9,14.0,20,329
15,1717,6,5.3,8,0,3,15.9,11.7,14.0,20,330
15,1719,6,5.3,8,0,3,16.0,12.5,14.4,20,339
15,1719,6,5.3,8,0,1,22.0,16.1,19.4,15,323
15,1717,6,5.3,8,0,3,15.3,11.2,13.5,21,316
15,1718,6,5.3,8,0,3,15.3,11.8,13.7,21,320
15,1717,6,6.2,8,0,4,15.5,11.9,13.9,20,326
15,1718,6,6.2,8,0,4,15.7,12.4,14.2,20,332
15,1721,6,5.3,8,0,3,15.6,10.9,13.5,21,317
15,1722,6,5.3,8,0,3,15.8,11.4,13.8,20,325
15,1831,11,1.5,4,0,3,9.2,7.9,8.6,33,201
15,1831,11,1.6,4,0,0,8.5,6.0,7.4,38,199
15,1832,11,1.5,4,0,3,9.6,8.3,9.0,31,210
15,1832,11,1.6,4,0,0,8.5,6.1,7.4,38,199
15,1832,11,2.0,4,0,4,11.2,9.0,10.2,28,239
15,2035,12,5.3,8,0,3,15.7,10.5,13.4,21,314
15,2038,12,5.3,8,0,3,15.7,10.5,13.4,21,314
15,2038,12,5.3,8,0,1,21.2,13.9,17.9,16,298
15,2036,12,5.3,8,0,3,15.8,11.1,13.7,21,321
15,2037,12,5.3,8,0,3,15.8,11.1,13.7,21,321
15,2037,12,5.3,8,0,1,21.7,14.3,18.4,15,305
15,2036,12,6.2,8,0,4,16.4,10.7,13.8,20,325
15,2039,12,5.3,8,0,3,15.7,10.5,13.4,21,314
15,2042,12,5.3,8,0,3,15.7,10.5,13.4,21,314
15,2042,12,5.3,8,0,1,21.2,13.9,17.9,16,298
15,2040,12,5.3,8,0,3,16.8,11.3,14.3,20,336
15,2041,12,5.3,8,0,3,16.8,11.3,14.3,20,336
15,2041,12,5.3,8,0,1,22.2,15.2,19.0,15,317
15,2040,12,6.2,8,0,4,17.1,11.3,14.5,19,340
16,375,1,1.5,4,3,3,7.9,6.3,7.2,39,168
16,375,1,1.5,4,3,3,8.2,6.8,7.6,37,177
16,375,1,1.5,4,4,3,8.9,6.7,7.9,36,185
16,375,1,2.0,4,4,3,10.7,7.3,9.2,31,214
16,377,2,2.0,4,2,3,10.4,7.4,9.1,31,211
16,376,1,2.0,4,3,3,5.0,5.0,5.0,56,117
16,656,0,1.5,4,3,3,7.8,6.4,7.2,39,167
16,656,0,2.0,4,3,3,7.8,6.1,7.1,40,164
16,656,0,2.0,4,3,3,8.3,6.6,7.5,38,176
16,656,0,2.0,4,4,3,9.3,6.7,8.1,35,189
16,657,0,1.5,4,4,4,8.4,6.2,7.4,38,173
16,658,1,1.5,4,3,3,7.7,6.0,6.9,41,162
16,658,1,1.5,4,3,3,7.9,6.6,7.3,39,170
16,658,1,1.5,4,4,3,8.0,6.2,7.2,39,167
16,659,1,1.5,4,3,4,7.9,6.6,7.3,39,170
16,659,1,1.5,4,4,4,8.0,6.2,7.2,39,167
16,660,2,1.5,4,3,3,7.8,6.2,7.1,40,165
16,660,2,2.0,4,3,3,7.9,6.1,7.1,40,167
16,660,2,2.0,4,4,3,9.3,6.5,8.0,35,186
16,661,2,1.5,4,4,4,8.4,6.2,7.4,38,173
16,662,1,2.0,4,4,4,10.6,8.3,9.6,29,224
16,928,9,1.5,4,3,3,7.0,5.9,6.5,43,151
16,928,9,1.5,4,3,3,7.6,6.5,7.0,40,166
16,928,9,1.5,4,4,3,8.1,6.6,7.4,38,174
16,1039,9,1.8,4,3,3,8.4,7.0,7.8,36,181
16,1040,9,1.8,4,3,3,8.8,7.5,8.2,34,193
16,1040,9,1.8,4,3,3,9.1,7.7,8.5,33,199
16,1083,2,1.5,4,3,3,4.6,5.3,4.9,58,114
16,1085,2,1.5,4,3,3,4.6,5.3,4.9,58,114
16,1335,4,3.5,6,2,3,12.6,8.4,10.7,26,252
16,1336,4,3.5,6,2,3,12.2,8.5,10.6,27,247
16,1394,11,3.5,6,0,3,12.5,9.8,11.3,25,265
16,1400,11,3.5,6,0,3,12.4,8.7,10.7,26,250
16,1401,11,3.5,6,0,3,13.0,9.3,11.3,25,266
16,1401,11,3.5,6,2,3,12.4,9.3,11.0,26,257
16,1557,6,3.5,6,0,3,12.8,9.5,11.3,25,263
17,374,0,1.6,4,2,3,8.2,6.2,7.3,39,172
17,374,0,1.6,4,4,3,8.2,6.3,7.3,39,173
17,819,2,1.6,4,1,3,8.9,7.0,8.1,35,189
17,819,2,1.6,4,4,3,10.7,7.8,9.4,30,221
17,819,2,2.0,4,2,3,8.3,6.4,7.4,38,174
17,819,2,2.0,4,4,3,9.2,6.5,8.0,35,188
17,820,1,1.6,4,1,3,9.7,7.4,8.6,33,205
17,820,1,1.6,4,4,3,10.3,7.9,9.2,31,218
17,820,1,2.0,4,2,3,9.4,7.1,8.4,34,200
17,820,1,2.0,4,4,3,9.8,7.4,8.7,32,207
17,1067,1,1.6,4,1,3,4.3,4.4,4.3,66,104
17,1069,1,1.6,4,1,3,4.2,4.0,4.1,69,96
17,1121,11,2.0,4,2,3,8.6,7.0,7.9,36,186
17,1122,11,1.6,4,1,3,9.0,8.0,8.6,33,201
17,1122,11,2.0,4,2,3,9.2,7.8,8.6,33,202
17,1701,11,2.4,4,2,3,10.8,8.0,9.6,29,225
17,1702,11,2.0,4,2,3,12.3,9.8,11.2,25,262
17,1702,11,2.4,4,2,3,11.2,8.7,10.1,28,237
17,1703,11,3.3,6,2,3,13.2,9.4,11.5,25,268
17,1704,11,3.3,6,2,3,13.4,9.7,11.7,24,276
17,1705,11,3.3,6,2,3,14.1,10.8,12.6,22,297
17,1736,1,2.0,4,2,3,10.4,7.4,9.1,31,212
17,1736,1,2.4,4,2,3,9.3,7.1,8.3,34,198
17,1739,1,2.4,4,2,3,9.2,6.8,8.1,35,190
17,1737,2,2.0,4,1,3,6.0,5.3,5.7,50,135
17,1738,2,2.0,4,1,3,5.9,5.1,5.6,50,132
17,1848,11,2.0,4,2,3,10.0,7.9,9.1,31,216
17,1849,11,2.0,4,2,3,10.8,9.2,10.1,28,239
17,1849,11,2.4,4,2,3,11.0,9.1,10.1,28,240
17,1888,0,2.0,4,2,3,9.1,7.1,8.2,34,193
17,1888,0,2.0,4,4,3,9.4,7.1,8.4,34,198
17,1889,0,2.0,4,4,3,10.6,8.3,9.5,30,226
17,1890,0,1.6,4,1,3,8.5,6.9,7.8,36,184
17,1890,0,1.6,4,4,3,9.4,7.0,8.3,34,197
18,1416,2,2.0,4,2,4,10.7,8.6,9.7,29,229
18,1418,2,3.0,6,2,4,12.5,9.3,11.1,25,261
18,1425,10,3.0,6,2,4,12.3,8.7,10.7,26,251
18,1428,10,3.0,6,2,4,12.5,9.2,11.0,26,259
18,1435,2,3.7,6,2,4,13.2,9.8,11.7,24,275
18,1435,2,5.6,8,2,4,14.9,10.2,12.8,22,301
18,1446,11,2.0,4,3,4,10.0,7.8,9.0,31,211
19,749,11,2.0,4,2,4,11.0,8.4,9.8,29,231
19,872,13,2.0,4,2,4,10.2,7.8,9.2,31,215
19,872,13,3.0,6,2,4,11.9,8.5,10.4,27,242
19,872,13,3.0,6,4,4,14.9,9.8,12.6,22,296
19,873,13,3.0,6,2,4,12.4,8.8,10.8,26,253
19,873,13,3.0,6,4,4,15.3,10.0,12.9,22,302
19,874,13,3.0,6,2,4,13.0,9.2,11.3,25,265
19,875,13,2.0,4,2,4,10.2,7.8,9.2,31,215
19,875,13,3.0,6,2,4,11.9,8.5,10.4,27,242
19,875,13,3.0,6,4,4,14.9,9.8,12.6,22,296
19,876,13,3.0,6,2,4,12.4,8.8,10.8,26,253
19,876,13,3.0,6,4,4,15.3,10.0,12.9,22,302
19,877,13,3.0,6,2,4,13.0,9.2,11.3,25,265
19,883,13,5.0,8,2,4,15.6,10.4,13.3,21,311
19,884,13,5.0,8,2,4,15.6,10.4,13.3,21,311
19,1989,1,3.0,6,2,4,14.0,9.0,11.8,24,276
19,1995,1,3.0,6,2,4,14.0,9.4,11.9,24,280
20,651,11,2.0,4,0,3,10.4,7.6,9.1,31,214
20,651,11,2.4,4,0,3,10.8,7.6,9.3,30,219
20,651,11,3.2,6,0,3,11.9,8.2,10.2,28,240
20,652,11,2.0,4,0,3,11.2,8.0,9.8,29,229
20,652,11,2.4,4,0,3,11.2,8.0,9.8,29,230
20,652,11,3.2,6,0,3,12.2,8.6,10.6,27,249
20,653,11,2.0,4,0,3,11.5,8.6,10.2,28,240
20,653,11,3.2,6,0,3,12.8,9.0,11.1,25,259
20,654,11,2.0,4,0,3,11.8,9.2,10.6,27,249
20,654,11,3.2,6,0,3,12.9,9.9,11.6,24,269
20,666,11,2.4,4,0,3,10.6,7.6,9.3,30,218
20,666,11,2.4,4,4,3,10.4,7.3,9.0,31,211
20,667,11,2.4,4,0,3,10.8,7.8,9.5,30,222
20,667,11,2.4,4,4,3,10.8,7.6,9.4,30,221
20,1029,12,3.6,6,0,3,12.7,9.6,11.3,25,265
20,1029,12,5.7,8,0,3,16.7,10.9,14.1,20,331
20,1030,12,3.0,6,0,0,11.2,8.5,10.0,28,268
20,1031,12,6.4,8,0,4,18.3,12.6,15.7,18,368
20,1032,12,6.2,8,0,4,20.9,13.8,17.7,16,413
20,1554,11,1.3,4,0,3,9.8,7.4,8.7,32,204
20,1554,11,2.4,4,0,3,10.8,7.8,9.5,30,222
20,1555,11,1.3,4,0,3,10.1,8.1,9.2,31,216
20,1555,11,2.4,4,0,3,11.2,8.2,9.8,29,230
20,1556,11,1.3,4,0,3,10.8,8.7,9.9,29,230
20,1908,11,2.0,4,0,3,10.5,9.4,10.0,28,233
20,1908,11,3.6,6,0,3,12.8,10.4,11.8,24,274
20,1908,11,3.6,6,4,3,13.7,9.6,11.8,24,277
20,1909,11,2.0,4,0,3,10.9,10.0,10.5,27,245
20,1909,11,3.6,6,0,3,12.9,10.2,11.7,24,275
20,1909,11,3.6,6,4,3,13.8,10.1,12.2,23,285
21,613,1,3.3,6,2,3,11.6,8.5,10.2,28,238
21,934,2,2.0,4,3,3,7.7,5.9,6.9,41,164
21,934,2,2.0,4,4,3,8.6,6.4,7.6,37,180
21,1321,9,1.6,4,1,3,4.6,5.1,4.8,59,114
21,1322,9,1.6,4,1,3,4.5,4.8,4.7,60,110
21,1323,9,1.6,4,1,3,5.1,5.8,5.4,52,129
21,1337,1,2.0,4,2,3,11.2,7.9,9.7,29,230
21,1337,1,2.4,4,2,3,9.5,7.1,8.4,34,199
21,1338,2,2.0,4,1,3,6.1,5.2,5.7,50,133
21,1558,0,1.6,4,2,3,8.5,6.4,7.5,38,177
21,1558,0,1.6,4,4,3,8.3,6.4,7.5,38,175
21,1706,4,3.3,6,2,3,12.7,10.0,11.5,25,272
21,1740,11,2.4,4,2,3,10.7,8.2,9.6,29,225
21,1741,11,2.4,4,2,3,11.2,9.0,10.2,28,242
21,1741,11,3.3,6,2,3,12.5,9.7,11.2,25,265
21,1742,9,1.6,4,1,3,9.1,7.7,8.5,33,199
21,1742,9,1.6,4,2,3,9.0,7.6,8.4,34,198
21,1742,9,2.0,4,2,3,9.5,7.8,8.7,32,206
21,1744,11,2.4,4,2,3,10.3,7.8,9.2,31,218
21,1745,11,2.0,4,2,3,11.9,10.2,11.1,25,263
21,1745,11,2.4,4,2,3,11.3,9.5,10.5,27,247
21,1749,2,2.0,4,2,4,11.1,8.1,9.7,29,229
21,1749,2,3.3,6,2,4,13.6,9.6,11.8,24,279
